"game","superid","round","showScore","initScore","payoff","cumulativePayoff","cPayoffS","WealthLevel","coop","local_rate_coop","degree","happ","harm"
105,10512,4,0,200,100,600,-0.42667701047715,"Middle",1,0.5,7,0,NA
105,10513,4,0,200,-150,-100,-1.54670416297967,"Poorest",1,0.571428571428571,7,-1,NA
105,10515,4,0,200,200,450,-0.666682828870547,"Poorer",0,0.5,7,0,NA
105,10516,4,0,200,400,1000,0.213338505238575,"Middle",0,0.375,7,2,NA
106,10600,4,0,200,200,950,-0.0636104515978341,"Middle",0,1,4,1,NA
106,10602,4,0,1150,50,1350,0.852380051410975,"Richer",1,1,4,2,NA
106,10603,4,0,1150,50,1500,1.19587649003928,"Richer",1,1,6,-1,NA
106,10605,4,0,200,100,700,-0.63610451597834,"Poorer",0,1,4,1,NA
106,10606,4,0,200,150,700,-0.63610451597834,"Poorer",1,1,7,2,NA
106,10607,4,0,200,100,500,-1.09409976748274,"Poorer",1,1,5,1,NA
106,10608,4,0,200,300,1000,0.050888361278267,"Middle",0,1,5,2,NA
106,10612,4,0,1150,150,1650,1.53937292866758,"Richest",1,1,6,0,NA
106,10613,4,0,200,100,450,-1.20859858035885,"Poorer",1,1,3,2,NA
107,10700,4,0,200,100,850,-0.714403015610837,"Poorer",1,1,5,1,NA
107,10702,4,0,200,200,500,-1.35404292493682,"Poorer",0,0.5,4,2,NA
107,10703,4,0,1150,-50,1350,0.19936828342628,"Middle",1,0.857142857142857,8,1,NA
107,10704,4,0,1150,0,1500,0.473499673137415,"Middle",1,0.833333333333333,4,2,NA
107,10705,4,0,1150,0,1400,0.290745413329992,"Middle",1,1,3,0,NA
107,10706,4,0,200,-100,550,-1.26266579503311,"Poorer",1,0.5,5,1,NA
107,10708,4,0,200,200,1100,-0.257517366092279,"Middle",0,0.6,7,2,NA
107,10709,4,0,1150,400,2250,1.84415662169309,"Richest",0,0.857142857142857,4,2,NA
107,10710,4,0,200,300,800,-0.805780145514549,"Poorer",0,0.571428571428571,5,2,NA
107,10711,4,0,1150,0,1450,0.382122543233703,"Middle",1,0.75,7,1,NA
107,10713,4,0,1150,400,1900,1.20451671236711,"Richer",0,1,6,1,NA
108,10802,4,0,1150,150,2100,1.19195801115076,"Richer",1,0.714285714285714,8,2,NA
108,10803,4,0,200,700,2000,1.03398767232355,"Richer",0,0.75,6,1,NA
108,10805,4,0,200,250,1150,-0.308760207707727,"Middle",1,0.8,6,1,NA
108,10806,4,0,200,150,750,-0.940641563016565,"Poorer",1,0.8,5,2,NA
108,10808,4,0,200,200,800,-0.86165639360296,"Poorer",0,0.333333333333333,3,1,NA
108,10809,4,0,200,50,200,-1.80947842656622,"Poorest",1,0.4,7,0,NA
108,10810,4,0,1150,200,1750,0.639061825255528,"Richer",1,0.666666666666667,9,1,NA
108,10812,4,0,1150,150,1600,0.402106317014714,"Middle",1,0.8,8,1,NA
108,10814,4,0,1150,150,1450,0.165150808773901,"Middle",1,0.6,9,1,NA
108,10816,4,0,1150,350,2100,1.19195801115076,"Richer",1,0.857142857142857,7,2,NA
108,10817,4,0,200,200,900,-0.703686054775751,"Poorer",1,0.833333333333333,6,0,NA
109,10901,4,0,200,150,1100,-0.129064041213276,"Middle",1,0.8,5,1,NA
109,10905,4,0,1150,150,1550,0.774384247279655,"Richer",1,0.666666666666667,4,2,NA
109,10907,4,0,200,200,500,-1.33366175920385,"Poorer",0,0.666666666666667,4,1,NA
109,10908,4,0,1150,200,1600,0.874767390445536,"Richer",0,0.666666666666667,3,1,NA
109,10909,4,0,1150,100,1450,0.573617960947893,"Richer",1,0.5,4,2,NA
109,10910,4,0,200,150,450,-1.43404490236973,"Poorer",1,0.8,5,2,NA
109,10912,4,0,1150,150,1500,0.674001104113774,"Richer",1,0.8,5,2,NA
110,11000,4,0,200,100,1350,-0.789171241624064,"Poorer",1,1,5,1,NA
110,11001,4,0,200,450,1700,-0.0558705303804648,"Middle",1,1,11,2,NA
110,11002,4,0,200,450,1450,-0.579656752697321,"Poorer",1,1,9,2,NA
110,11003,4,0,1150,400,2200,0.991701914253248,"Richer",1,0.9,11,2,NA
110,11004,4,0,200,450,1350,-0.789171241624064,"Poorer",1,0.888888888888889,9,2,NA
110,11005,4,0,200,350,1200,-1.10344297501418,"Poorer",1,1,9,2,NA
110,11006,4,0,200,400,1650,-0.160627774843836,"Middle",1,1,9,2,NA
110,11007,4,0,200,450,1350,-0.789171241624064,"Poorer",1,0.888888888888889,10,2,NA
110,11008,4,0,200,200,1300,-0.893928486087435,"Poorer",0,1,2,1,NA
110,11010,4,0,200,400,1650,-0.160627774843836,"Middle",1,1,8,2,NA
110,11011,4,0,1150,300,2300,1.20121640317999,"Richer",1,0.875,8,-1,NA
110,11012,4,0,1150,550,2650,1.93451711442359,"Richest",1,1,11,2,NA
110,11013,4,0,200,400,1600,-0.265385019307207,"Middle",1,1,9,2,NA
110,11014,4,0,1150,450,2600,1.82975986996022,"Richest",1,1,10,2,NA
110,11015,4,0,1150,150,1550,-0.370142263770579,"Middle",1,1,5,1,NA
111,11100,4,0,200,400,1150,-0.609113401474568,"Poorer",1,1,9,2,NA
111,11101,4,0,1150,400,2400,1.59781921256372,"Richest",1,1,8,2,NA
111,11102,4,0,200,250,1000,-0.873945315159163,"Poorer",1,1,5,2,NA
111,11103,4,0,200,300,1200,-0.520836096913036,"Poorer",1,1,7,2,NA
111,11104,4,0,200,400,1450,-0.0794495741053784,"Middle",1,1,9,2,NA
111,11106,4,0,1150,350,2050,0.979878080633001,"Richer",1,1,7,2,NA
111,11107,4,0,1150,400,2400,1.59781921256372,"Richest",1,1,8,1,NA
111,11108,4,0,200,300,1100,-0.6973907060361,"Poorer",1,1,8,2,NA
111,11111,4,0,200,400,1200,-0.520836096913036,"Poorer",1,1,9,2,NA
111,11113,4,0,200,300,1000,-0.873945315159163,"Poorer",1,1,8,2,NA
112,11200,4,0,200,300,1200,-0.118576438304907,"Middle",1,1,7,2,NA
112,11201,4,0,1150,250,2100,1.34880698571832,"Richer",1,0.857142857142857,7,2,NA
112,11202,4,0,200,200,600,-1.09683205432039,"Poorer",1,1,6,2,NA
112,11204,4,0,200,250,1100,-0.281619040974154,"Middle",1,0.857142857142857,8,2,NA
112,11205,4,0,200,700,2400,1.83793479372606,"Richest",0,1,7,2,NA
112,11206,4,0,200,200,700,-0.933789451651141,"Poorer",1,0.833333333333333,6,1,NA
112,11207,4,0,200,300,1200,-0.118576438304907,"Middle",1,0.875,8,2,NA
112,11208,4,0,200,200,600,-1.09683205432039,"Poorer",1,0.833333333333333,8,2,NA
112,11210,4,0,200,400,1300,0.04446616436434,"Middle",1,1,9,2,NA
112,11211,4,0,200,250,900,-0.607704246312648,"Poorer",1,0.857142857142857,9,1,NA
112,11214,4,0,1150,300,1900,1.02272178037982,"Richer",1,0.875,9,2,NA
113,11300,4,0,1150,350,2300,1.88068430184958,"Richest",1,1,9,2,NA
113,11302,4,0,200,250,900,-1.10002289353466,"Poorer",1,1,9,2,NA
113,11303,4,0,200,350,1200,-0.46129992309518,"Middle",1,1,7,2,NA
113,11304,4,0,1150,400,2100,1.45486898822326,"Richer",1,1,8,2,NA
113,11306,4,0,200,400,1500,0.1774230473443,"Middle",0,1,2,1,NA
113,11307,4,0,200,300,1100,-0.67420757990834,"Poorer",1,0.875,8,1,NA
113,11309,4,0,200,250,800,-1.31293055034782,"Poorer",1,1,7,2,NA
113,11310,4,0,200,400,1500,0.1774230473443,"Middle",1,1,9,2,NA
113,11311,4,0,200,350,1750,0.7096921893772,"Richer",1,0.888888888888889,9,1,NA
113,11312,4,0,1150,350,1650,0.49678453256404,"Middle",1,0.888888888888889,9,2,NA
113,11313,4,0,200,300,1150,-0.56775375150176,"Poorer",1,1,6,2,NA
113,11314,4,0,200,300,1050,-0.78066140831492,"Poorer",1,0.875,9,2,NA
114,11400,4,0,1150,300,2200,0.632523000364034,"Richer",1,1,7,2,NA
114,11401,4,0,200,300,950,-0.770249782701363,"Poorer",1,0.75,8,2,NA
114,11402,4,0,1150,250,1800,0.183635709783107,"Middle",1,0.857142857142857,7,2,NA
114,11404,4,0,1150,700,3750,2.37196125136513,"Richest",0,0.857142857142857,7,0,NA
114,11405,4,0,200,150,550,-1.21913707328229,"Poorer",1,0.8,6,2,NA
114,11406,4,0,1150,300,1950,0.351968443750954,"Middle",1,0.75,9,2,NA
114,11409,4,0,200,200,1800,0.183635709783107,"Middle",1,0.833333333333333,7,2,NA
114,11411,4,0,200,300,1050,-0.658027960056132,"Poorer",1,1,7,2,NA
114,11412,4,0,200,400,1000,-0.714138871378747,"Poorer",1,0.875,9,1,NA
114,11413,4,0,200,350,950,-0.770249782701363,"Poorer",1,0.777777777777778,9,2,NA
114,11414,4,0,1150,300,2000,0.40807935507357,"Middle",1,0.75,8,2,NA
115,11500,4,0,200,400,1550,0.0755685595554692,"Middle",1,1,10,0,NA
115,11501,4,0,200,200,850,-1.19398324097641,"Poorer",1,1,7,2,NA
115,11502,4,0,1150,400,2500,1.79853171742016,"Richest",1,1,8,2,NA
115,11503,4,0,1150,350,2500,1.79853171742016,"Richest",1,1,9,1,NA
115,11504,4,0,200,350,1100,-0.740571883643597,"Poorer",1,1,7,2,NA
115,11505,4,0,200,350,1150,-0.649889612177034,"Poorer",1,1,7,2,NA
115,11506,4,0,200,500,1300,-0.377842797777345,"Middle",0,1,4,1,NA
115,11508,4,0,200,250,1100,-0.740571883643597,"Poorer",1,1,6,2,NA
115,11509,4,0,1150,200,1750,0.438297645421721,"Middle",1,1,6,2,NA
115,11510,4,0,200,300,1000,-0.921936426576723,"Poorer",1,1,7,2,NA
115,11511,4,0,1150,150,1850,0.619662188354847,"Richer",1,1,5,1,NA
115,11512,4,0,200,400,1450,-0.105795983377657,"Middle",1,1,10,1,NA
116,11601,4,0,200,600,1750,0.939623359131986,"Richer",0,1,6,1,NA
116,11604,4,0,1150,400,2250,2.04506260516962,"Richest",1,1,8,2,NA
116,11605,4,0,200,200,900,-0.939623359131986,"Poorer",1,0.833333333333333,7,2,NA
116,11607,4,0,200,150,700,-1.38179905754704,"Poorer",1,0.8,7,2,NA
116,11608,4,0,1150,200,1550,0.497447660716934,"Middle",1,0.833333333333333,6,1,NA
116,11610,4,0,200,300,950,-0.829079434528223,"Poorer",1,0.875,8,1,NA
116,11611,4,0,200,250,1450,0.276359811509408,"Middle",1,0.857142857142857,9,2,NA
116,11613,4,0,200,350,1250,-0.165815886905645,"Middle",1,1,8,1,NA
116,11614,4,0,200,250,1200,-0.276359811509408,"Middle",1,0.857142857142857,8,1,NA
116,11615,4,0,200,300,1250,-0.165815886905645,"Middle",1,1,7,2,NA
117,11700,4,0,1150,200,2100,1.95499444604639,"Richest",1,1,8,0,NA
117,11701,4,0,200,200,1050,-0.722497947451928,"Poorer",1,1,9,1,NA
117,11703,4,0,200,300,1100,-0.594998309666294,"Poorer",0,1,4,2,NA
117,11705,4,0,200,250,1300,-0.0849997585237561,"Middle",1,1,9,1,NA
117,11706,4,0,200,300,900,-1.10499686080883,"Poorer",0,1,4,1,NA
117,11707,4,0,200,600,1500,0.424998792618782,"Middle",0,1,7,1,NA
117,11708,4,0,1150,300,2000,1.69999517047513,"Richest",1,1,6,2,NA
117,11709,4,0,200,250,900,-1.10499686080883,"Poorer",1,0.857142857142857,7,2,NA
117,11710,4,0,200,300,1200,-0.339999034095025,"Middle",1,0.9,10,2,NA
117,11711,4,0,200,200,1100,-0.594998309666294,"Poorer",1,0.875,8,1,NA
117,11713,4,0,1150,100,1550,0.552498430404416,"Richer",1,1,5,2,NA
117,11714,4,0,200,300,1300,-0.0849997585237561,"Middle",1,1,9,1,NA
118,11800,4,0,200,300,1350,0.662539283342505,"Richer",0,1,6,0,NA
118,11802,4,0,200,300,900,-0.0552116069452088,"Middle",0,0.571428571428571,7,1,NA
118,11803,4,0,200,0,300,-1.01221279399549,"Poorer",1,0.75,5,1,NA
118,11805,4,0,1150,0,1950,1.61954047039279,"Richest",0,1,2,2,NA
118,11807,4,0,200,100,300,-1.01221279399549,"Poorer",1,1,3,2,NA
118,11808,4,0,200,100,750,-0.29446190370778,"Middle",1,0.833333333333333,6,1,NA
118,11809,4,0,200,-50,100,-1.33121318967892,"Poorer",1,0.666666666666667,5,-1,NA
118,11810,4,0,200,100,650,-0.453962101549494,"Middle",1,0.833333333333333,7,1,NA
118,11811,4,0,1150,100,1250,0.503039085500791,"Richer",1,1,4,1,NA
118,11812,4,0,200,200,1900,1.53979037147193,"Richest",0,1,5,2,NA
118,11813,4,0,200,200,800,-0.214711804786923,"Middle",1,1,9,1,NA
118,11815,4,0,200,600,1600,1.06128977794679,"Richer",0,0.875,8,0,NA
118,11816,4,0,200,-50,300,-1.01221279399549,"Poorer",1,0.8,7,2,NA
119,11900,4,0,1150,100,1400,0.337187025905915,"Middle",1,0.75,4,1,NA
119,11901,4,0,1150,150,1800,1.07286780970064,"Richer",1,1,5,1,NA
119,11902,4,0,200,200,600,-1.13417454168353,"Poorer",1,0.75,5,1,NA
119,11903,4,0,200,100,700,-0.950254345734853,"Poorer",1,0.75,4,1,NA
119,11904,4,0,1150,500,2050,1.53266829957234,"Richest",0,0.6,5,2,NA
119,11907,4,0,200,300,1000,-0.398493757888809,"Middle",1,0.666666666666667,6,2,NA
119,11910,4,0,200,150,750,-0.858294247760512,"Poorer",1,1,4,2,NA
119,11912,4,0,1150,150,1750,0.980907711726299,"Richer",1,1,5,1,NA
119,11913,4,0,200,100,900,-0.58241395383749,"Poorer",1,0.75,4,1,NA
120,12000,4,0,200,0,150,-0.658552774098175,"Poorer",1,0.5,3,-1,NA
120,12001,4,0,200,0,-100,-0.9578949441428,"Poorer",1,0.5,2,1,NA
120,12005,4,0,200,50,100,-0.7184212081071,"Poorer",1,0.666666666666667,3,1,NA
120,12006,4,0,200,100,400,-0.35921060405355,"Middle",1,0.75,4,1,NA
120,12007,4,0,200,0,100,-0.7184212081071,"Poorer",0,0,4,2,NA
120,12009,4,0,200,0,900,0.2394737360357,"Middle",0,0.333333333333333,3,2,NA
120,12010,4,0,1150,100,1550,1.01776337815172,"Richer",0,0.5,3,2,NA
120,12011,4,0,200,150,750,0.059868434008925,"Middle",1,1,4,1,NA
120,12013,4,0,1150,300,2450,2.09539519031237,"Richest",0,0.666666666666667,6,2,NA
121,12101,4,0,1150,250,2000,1.48402469591108,"Richer",1,0.888888888888889,10,1,NA
121,12102,4,0,200,200,900,-0.661888948880529,"Poorer",1,1,6,2,NA
121,12103,4,0,200,250,1200,-0.0766397730282717,"Middle",1,1,8,1,NA
121,12104,4,0,1150,800,2450,2.36189845968947,"Richest",0,0.888888888888889,7,-1,NA
121,12105,4,0,1150,150,1650,0.801233990750115,"Richer",1,0.777777777777778,12,1,NA
121,12106,4,0,200,200,900,-0.661888948880529,"Poorer",1,0.875,12,2,NA
121,12107,4,0,200,200,800,-0.856972007497948,"Poorer",1,0.875,10,0,NA
121,12108,4,0,200,300,1600,0.703692461441405,"Richer",0,1,2,0,NA
121,12109,4,0,200,350,1350,0.215984814897857,"Middle",1,1,9,1,NA
121,12110,4,0,200,400,1100,-0.271722831645691,"Middle",0,0.833333333333333,5,1,NA
121,12113,4,0,200,300,900,-0.661888948880529,"Poorer",1,1,7,2,NA
121,12114,4,0,200,100,900,-0.661888948880529,"Poorer",0,0.5,3,1,NA
121,12115,4,0,200,300,800,-0.856972007497948,"Poorer",1,0.9,10,1,NA
121,12116,4,0,200,200,800,-0.856972007497948,"Poorer",1,0.8,9,1,NA
122,12200,4,0,1150,150,1450,1.16427963627577,"Richer",1,1,4,2,NA
122,12201,4,0,1150,50,1700,1.74197563900802,"Richest",1,1,5,1,NA
122,12202,4,0,200,-50,250,-1.60866117683904,"Poorest",1,0,3,-2,NA
122,12203,4,0,200,300,900,-0.106651569735185,"Middle",1,1,6,2,NA
122,12205,4,0,200,300,1350,0.933201235182869,"Richer",1,1,7,2,NA
122,12206,4,0,200,300,1050,0.239966031904166,"Middle",1,1,7,2,NA
122,12207,4,0,200,300,850,-0.222190770281635,"Middle",1,1,6,2,NA
122,12208,4,0,200,200,900,-0.106651569735185,"Middle",1,0.833333333333333,9,2,NA
122,12209,4,0,200,100,600,-0.799886773013888,"Poorer",0,0.5,1,2,NA
122,12210,4,0,200,150,200,-1.72420037738549,"Poorest",1,0.8,6,0,NA
122,12211,4,0,200,200,1000,0.124426831357716,"Middle",0,0.333333333333333,4,2,NA
122,12212,4,0,200,250,850,-0.222190770281635,"Middle",1,1,8,2,NA
122,12213,4,0,200,200,1200,0.586583633543517,"Richer",1,0.75,4,1,NA
123,12300,4,0,200,300,1050,0.130407394727531,"Middle",1,0.833333333333333,7,2,NA
123,12301,4,0,200,450,1550,1.72427555250847,"Richest",1,1,9,2,NA
123,12302,4,0,200,400,1350,1.08672828939609,"Richer",1,0.875,8,1,NA
123,12303,4,0,200,300,800,-0.666526684162936,"Poorer",1,0.833333333333333,7,1,NA
123,12304,4,0,200,350,750,-0.82591349994103,"Poorer",1,0.857142857142857,8,1,NA
123,12305,4,0,200,250,700,-0.985300315719123,"Poorer",1,0.8,6,2,NA
123,12306,4,0,200,250,900,-0.347753052606749,"Middle",1,0.8,8,0,NA
123,12308,4,0,1150,100,1500,1.56488873673037,"Richest",1,1,6,0,NA
123,12309,4,0,200,250,750,-0.82591349994103,"Poorer",1,0.8,5,2,NA
123,12310,4,0,200,300,950,-0.188366236828656,"Middle",1,0.833333333333333,7,1,NA
123,12311,4,0,200,250,800,-0.666526684162936,"Poorer",1,0.8,9,2,NA
124,12400,4,0,200,350,1050,-0.753109228279732,"Poorer",1,1,7,2,NA
124,12401,4,0,1150,150,1550,0.351450973197208,"Middle",1,0.8,7,2,NA
124,12402,4,0,200,350,1250,-0.311285147688956,"Middle",1,1,7,2,NA
124,12404,4,0,1150,0,1400,0.020082912754126,"Middle",1,0.5,2,0,NA
124,12407,4,0,1150,400,2450,2.3396593358557,"Richest",0,0.75,4,2,NA
124,12409,4,0,200,350,1150,-0.532197187984344,"Poorer",1,1,8,2,NA
124,12410,4,0,200,350,1100,-0.642653208132038,"Poorer",1,0.888888888888889,9,2,NA
124,12411,4,0,200,400,1400,0.020082912754126,"Middle",1,0.875,8,2,NA
124,12412,4,0,200,350,950,-0.97402126857512,"Poorer",1,1,7,2,NA
124,12414,4,0,1150,300,1950,1.23509913437876,"Richer",1,1,7,2,NA
124,12416,4,0,200,300,1050,-0.753109228279732,"Poorer",1,0.875,8,1,NA
125,12500,4,0,200,200,850,-1.17684324535444,"Poorer",1,1,7,1,NA
125,12501,4,0,1150,300,2050,1.6196159515274,"Richest",1,1,6,2,NA
125,12502,4,0,200,250,1250,-0.244690179727161,"Middle",1,1,8,1,NA
125,12503,4,0,200,350,1750,0.920501152306938,"Richer",1,1,9,1,NA
125,12504,4,0,1150,300,2000,1.50309681832399,"Richest",1,1,7,2,NA
125,12505,4,0,200,300,1250,-0.244690179727161,"Middle",1,1,8,2,NA
125,12506,4,0,200,300,1300,-0.128171046523751,"Middle",1,1,8,1,NA
125,12507,4,0,200,200,1050,-0.7107667125408,"Poorer",1,1,5,2,NA
125,12510,4,0,200,250,950,-0.94380497894762,"Poorer",1,1,5,2,NA
125,12513,4,0,200,500,1100,-0.59424757933739,"Poorer",0,1,5,-1,NA
126,12603,4,1,200,450,1300,-0.197517013174339,"Middle",1,0.777777777777778,9,2,NA
126,12604,4,1,200,350,1050,-0.611665589185048,"Poorer",1,0.777777777777778,9,1,NA
126,12605,4,1,1150,400,2450,1.70756643647493,"Richest",1,0.875,9,2,NA
126,12606,4,1,1150,300,1750,0.547950423644939,"Richer",1,0.833333333333333,7,1,NA
126,12607,4,1,1150,200,2450,1.70756643647493,"Richest",0,1,1,2,NA
126,12608,4,1,200,300,800,-1.02581416519576,"Poorer",1,0.833333333333333,6,1,NA
126,12610,4,1,200,350,1000,-0.69449530438719,"Poorer",1,0.777777777777778,10,2,NA
126,12611,4,1,200,400,1050,-0.611665589185048,"Poorer",1,0.875,8,2,NA
126,12612,4,1,200,450,1150,-0.446006158780764,"Middle",1,0.777777777777778,9,2,NA
126,12613,4,1,200,250,2150,1.21058814526207,"Richer",1,0.8,7,2,NA
126,12614,4,1,200,200,600,-1.35713302600433,"Poorer",1,0.75,6,1,NA
126,12615,4,1,200,400,1400,-0.0318575827700547,"Middle",1,1,10,2,NA
126,12616,4,1,200,350,1300,-0.197517013174339,"Middle",1,0.857142857142857,7,1,NA
127,12700,4,1,200,600,1450,-0.590138138286368,"Poorer",0,0.875,5,2,NA
127,12701,4,1,1150,300,1850,0.126991751276813,"Middle",1,0.75,8,1,NA
127,12702,4,1,200,200,1150,-1.12798555545875,"Poorer",1,0.7,11,1,NA
127,12704,4,1,200,150,900,-1.57619173643574,"Poorest",1,0.714285714285714,8,1,NA
127,12705,4,1,200,250,1150,-1.12798555545875,"Poorer",1,0.888888888888889,7,-1,NA
127,12706,4,1,200,500,1400,-0.679779374481766,"Poorer",0,0.666666666666667,4,2,NA
127,12707,4,1,1150,250,1900,0.216632987472211,"Middle",1,0.857142857142857,7,0,NA
127,12708,4,1,1150,250,2250,0.844121640839994,"Richer",1,0.727272727272727,9,1,NA
127,12709,4,1,1150,600,2550,1.38196905801238,"Richer",0,0.714285714285714,6,2,NA
127,12710,4,1,1150,300,2500,1.29232782181698,"Richer",1,0.8,10,2,NA
127,12711,4,1,1150,50,2050,0.485556696058404,"Middle",1,0.6,5,1,NA
127,12712,4,1,1150,300,2200,0.754480404644597,"Richer",1,0.875,8,1,NA
128,12800,4,1,1150,50,1600,0.936777563873268,"Richer",1,1,7,-1,NA
128,12801,4,1,200,100,800,-0.891081097342864,"Poorer",1,1,7,1,NA
128,12803,4,1,200,600,1750,1.27950106285129,"Richer",0,1,7,1,NA
128,12805,4,1,200,200,1000,-0.434116432038831,"Middle",0,1,2,1,NA
128,12806,4,1,1150,50,1600,0.936777563873268,"Richer",1,1,6,-1,NA
128,12808,4,1,200,100,750,-1.00532226366887,"Poorer",1,1,6,-1,NA
128,12809,4,1,1150,0,1700,1.16525989652528,"Richer",1,0.875,9,0,NA
128,12810,4,1,200,300,900,-0.662598764690848,"Poorer",0,1,3,1,NA
128,12812,4,1,200,0,600,-1.3480457626469,"Poorer",1,0.833333333333333,8,-1,NA
128,12813,4,1,200,500,1200,0.0228482332652017,"Middle",0,1,5,2,NA
129,12900,4,1,200,300,1450,-0.355743956269988,"Middle",1,0.75,9,1,NA
129,12901,4,1,200,400,1750,0.247474056535644,"Middle",0,0.75,3,2,NA
129,12903,4,1,200,450,1150,-0.958961969075621,"Poorer",1,0.727272727272727,9,2,NA
129,12905,4,1,200,350,950,-1.36110731094604,"Poorer",1,1,10,2,NA
129,12906,4,1,1150,450,2400,1.55444641761451,"Richest",1,0.888888888888889,10,2,NA
129,12907,4,1,1150,300,2100,0.951228404808882,"Richer",1,0.75,8,1,NA
129,12908,4,1,200,350,1300,-0.657352962672805,"Poorer",1,1,8,-2,NA
129,12909,4,1,1150,350,2100,0.951228404808882,"Richer",1,0.857142857142857,6,2,NA
129,12910,4,1,200,350,1300,-0.657352962672805,"Poorer",1,1,6,1,NA
129,12911,4,1,1150,350,2050,0.850692069341277,"Richer",1,0.666666666666667,10,2,NA
129,12912,4,1,200,150,1150,-0.958961969075621,"Poorer",1,0.666666666666667,5,2,NA
129,12913,4,1,200,300,1200,-0.858425633608015,"Poorer",1,1,7,2,NA
129,12914,4,1,1150,400,2250,1.2528374112117,"Richer",1,0.875,9,1,NA
130,13000,4,1,1150,300,1700,1.12459624019398,"Richer",1,0.833333333333333,6,2,NA
130,13001,4,1,200,200,650,-0.764725443331903,"Poorer",1,1,4,1,NA
130,13003,4,1,200,200,1100,0.044983849607759,"Middle",1,0.833333333333333,7,2,NA
130,13004,4,1,200,200,850,-0.404854646469831,"Middle",1,1,8,1,NA
130,13006,4,1,1150,200,1650,1.03462854097846,"Richer",1,0.833333333333333,7,1,NA
130,13008,4,1,1150,200,2150,1.93430553313364,"Richest",0,1,1,1,NA
130,13009,4,1,200,0,600,-0.854693142547421,"Poorer",1,1,5,0,NA
130,13010,4,1,200,100,500,-1.03462854097846,"Poorer",0,1,2,1,NA
130,13011,4,1,1150,300,1600,0.944660841762939,"Richer",0,0.5,4,2,NA
130,13012,4,1,200,200,550,-0.944660841762939,"Poorer",1,1,5,2,NA
130,13015,4,1,200,200,800,-0.494822345685349,"Middle",1,1,7,2,NA
130,13016,4,1,200,200,750,-0.584790044900867,"Poorer",1,0.833333333333333,8,2,NA
131,13100,4,1,1150,400,2350,1.98518456985763,"Richest",1,1,8,2,NA
131,13102,4,1,200,350,1100,-0.602141291331224,"Poorer",1,1,8,1,NA
131,13103,4,1,1150,400,2150,1.57121243206741,"Richest",1,1,9,2,NA
131,13104,4,1,200,350,1000,-0.809127360226332,"Poorer",1,1,8,2,NA
131,13105,4,1,1150,300,1800,0.846761190934533,"Richer",1,1,6,2,NA
131,13106,4,1,200,250,1000,-0.809127360226332,"Poorer",1,1,5,1,NA
131,13107,4,1,200,400,1350,-0.0846761190934535,"Middle",1,1,8,2,NA
131,13108,4,1,200,300,1150,-0.49864825688367,"Middle",1,1,7,2,NA
131,13109,4,1,200,250,1050,-0.705634325778778,"Poorer",1,1,6,2,NA
131,13110,4,1,200,350,1100,-0.602141291331224,"Poorer",1,1,8,2,NA
131,13115,4,1,200,350,1250,-0.291662187988562,"Middle",1,1,7,2,NA
132,13202,4,1,200,100,850,-0.287731305628976,"Middle",1,0.5,5,1,NA
132,13203,4,1,1150,50,1050,0.112590510898295,"Middle",1,0.666666666666667,3,0,NA
132,13204,4,1,200,200,650,-0.688053122156248,"Poorer",0,0.666666666666667,4,1,NA
132,13205,4,1,200,0,500,-0.988294484551702,"Poorer",1,0.75,4,1,NA
132,13206,4,1,1150,50,1900,1.8139582311392,"Richest",1,0.666666666666667,5,1,NA
132,13208,4,1,1150,0,1300,0.612992781557385,"Richer",1,1,3,0,NA
132,13212,4,1,200,300,400,-1.18845539281534,"Poorer",0,0.333333333333333,2,1,NA
132,13213,4,1,1150,100,1300,0.612992781557385,"Richer",0,0.5,2,1,NA
133,13300,4,1,200,200,1250,0.298013111663987,"Middle",1,0.875,9,1,NA
133,13303,4,1,200,500,1350,0.581835122772546,"Richer",0,0.833333333333333,5,2,NA
133,13304,4,1,200,250,1050,-0.269630910553131,"Middle",1,1,6,2,NA
133,13305,4,1,200,400,1200,0.156102106109707,"Middle",0,1,5,2,NA
133,13307,4,1,200,200,1200,0.156102106109707,"Middle",1,0.875,8,0,NA
133,13308,4,1,200,100,700,-1.26300794943309,"Poorer",1,1,7,0,NA
133,13309,4,1,200,150,950,-0.55345292166169,"Poorer",1,0.857142857142857,6,0,NA
133,13310,4,1,200,150,750,-1.12109694387881,"Poorer",1,1,5,1,NA
133,13311,4,1,1150,250,1950,2.2847671894239,"Richest",1,1,6,1,NA
133,13314,4,1,200,150,1050,-0.269630910553131,"Middle",1,0.857142857142857,9,0,NA
134,13401,4,1,200,500,1050,-0.540949972908562,"Poorer",0,1,5,1,NA
134,13404,4,1,200,350,1100,-0.441082285602366,"Middle",1,0.777777777777778,10,1,NA
134,13406,4,1,200,300,1150,-0.34121459829617,"Middle",1,0.875,8,2,NA
134,13407,4,1,200,150,1050,-0.540949972908562,"Poorer",1,0.8,5,2,NA
134,13408,4,1,200,250,1350,0.0582561509286146,"Middle",1,1,7,2,NA
134,13409,4,1,200,350,1550,0.457726900153399,"Middle",1,1,9,0,NA
134,13410,4,1,200,300,1050,-0.540949972908562,"Poorer",1,1,8,1,NA
134,13411,4,1,1150,350,2350,2.05560989705254,"Richest",1,0.818181818181818,11,1,NA
